state,latitude,longitude
New York,40.7020262,-74.01186895
New York,40.70679621,-74.0070371
New York,40.7626301,-73.9661427
New York,40.7099267,-74.0065609
New York,40.76663836,-73.96253371
New York,40.73421976,-73.98882428
New York,40.73984,-73.98513
New York,40.76598662,-73.95704657
New York,40.759429,-73.982606
New York,40.7636947,-73.9779751
New York,40.75311578,-73.9867884
New York,40.74205884,-74.00121809
New York,40.77770624,-73.95446383
New York,40.75217021,-73.97406616
New York,40.757417,-73.9709456
New York,40.70429678,-74.01295797
New York,40.728274,-74.005063
New York,40.7862055,-73.9778816
New York,40.74427338,-73.98787092
New York,40.76606366,-73.98289942
New York,40.7561264,-73.9808141
New York,40.77883407,-73.98122333
New York,40.75135987,-73.98072137
New York,40.71504295,-74.01102996
New York,40.752712,-73.98330394
New York,40.71460661,-74.00633473
New York,40.74605833,-73.99397006
New York,40.804515,-73.9668
New York,40.7329583,-73.9808002
New York,40.75232405,-73.99432821
New York,40.757492,-73.974354
New York,40.71070271,-74.01636963
New York,40.748524,-73.9866615
New York,40.84150081,-73.93987635
New York,40.71876249,-74.00211322
New York,40.7336055,-73.99992575
New York,40.74546475,-73.98286628
New York,40.75314435,-73.9888012
New York,40.73646516,-73.99717597
New York,40.73116193,-73.99343678
New York,40.75565187,-73.99124533
New York,40.74414353,-73.97587175
New York,40.75953101,-73.99154201
New York,40.72609069,-73.9965334
New York,40.74175806,-73.99337034
New York,40.72266954,-73.99752314
New York,40.807292,-73.94508
New York,40.7949232,-73.9657893
New York,40.76307842,-73.98529387
New York,40.7289206,-73.9936027
New York,40.75398181,-73.98157358
New York,40.75895732,-73.96879641
New York,43.09690315,-78.97385634
New York,40.63451006,-73.63969227
New York,40.77872965,-73.03307648
New York,40.893607,-73.821011
New York,44.69441608,-73.48679102
New York,40.9196375,-73.041781
New York,43.33271807,-73.67539969
New York,40.7332441,-73.8638964
New York,42.64154629,-73.70188803
New York,40.92555943,-72.69211713
New York,43.12342825,-77.61781149
New York,43.19859594,-77.57749206
New York,43.2064842,-77.67839132
New York,43.1013363,-77.53904
New York,43.0875383,-77.6253022
New York,41.00357218,-73.68328069
New York,43.10386429,-73.74124601
New York,42.7732494,-73.8939578
New York,40.868209,-73.02474
New York,40.56789769,-74.11147005
New York,40.581662,-74.16773
New York,40.809898,-73.500505
New York,43.04183357,-76.13585423
New York,43.04287582,-76.06849201
New York,43.0477861,-76.2372807
New York,42.98015747,-78.86930143
New York,40.7179658,-73.59214382
New York,40.6607513,-73.7211685
New York,42.09278824,-75.95278785
New York,43.0209515,-77.4393727
New York,40.69371638,-73.50895482
New York,43.977241,-75.946638
New York,43.213651,-77.44913
New York,41.097919,-73.957938
New York,41.03322728,-73.76439369
New York,41.04256191,-73.79951514
New York,42.9856499,-78.6975413
New York,40.9268481,-73.8536643
North Carolina,35.74636,-78.829546
North Carolina,35.50460805,-82.52393029
North Carolina,35.587011,-82.5875551
North Carolina,36.19926848,-81.65796806
North Carolina,36.0735942,-79.4923027
North Carolina,35.76522739,-78.78389897
North Carolina,35.76047849,-78.74099628
North Carolina,35.93619845,-79.02399032
North Carolina,35.91137933,-79.0595824
North Carolina,35.0525332,-80.7683994
North Carolina,35.20742897,-80.86027474
North Carolina,35.13921899,-80.93550541
North Carolina,35.21377108,-80.83344215
North Carolina,35.1709934,-80.8073906
North Carolina,35.22536753,-80.8461833
North Carolina,35.18149926,-80.91559672
North Carolina,35.15286714,-80.83275382
North Carolina,35.29059331,-80.76607833
North Carolina,35.08811137,-80.85093461
North Carolina,35.06126656,-80.81444152
North Carolina,35.31328412,-80.74320227
North Carolina,35.34879799,-80.8577552
North Carolina,35.43796087,-80.6055451
North Carolina,35.372166,-80.722589
North Carolina,36.0091029,-78.9447203
North Carolina,35.95307267,-78.99224036
North Carolina,36.04080009,-78.89899002
North Carolina,35.87656565,-78.85065885
North Carolina,35.9049326,-78.9424584
North Carolina,35.06852444,-78.9671438
North Carolina,35.125971,-78.879958
North Carolina,35.5927126,-78.77433026
North Carolina,35.69730667,-78.58499433
North Carolina,35.26016449,-81.13311335
North Carolina,35.3748227,-77.94559256
North Carolina,36.0913086,-79.8142686
North Carolina,36.06747905,-79.80532287
North Carolina,36.05578325,-79.90414602
North Carolina,35.5843138,-77.37091633
North Carolina,35.70735211,-81.30824887
North Carolina,35.98544176,-80.02523034
North Carolina,36.03263014,-79.95840003
North Carolina,35.44364312,-80.87894994
North Carolina,34.78646178,-77.40266117
North Carolina,36.1083498,-80.097596
North Carolina,35.12467569,-80.70819174
North Carolina,35.00922581,-80.56364479
North Carolina,35.59541586,-80.87568099
North Carolina,35.80699294,-78.81516062
North Carolina,35.1029235,-77.08543289
North Carolina,35.08232181,-80.8772785
North Carolina,35.78765912,-78.66679
North Carolina,35.72209973,-78.65235203
North Carolina,35.84019241,-78.64337115
North Carolina,35.86819552,-78.58346128
North Carolina,35.866128,-78.620083
North Carolina,35.8603154,-78.7077145
North Carolina,35.90190159,-78.65489658
North Carolina,35.65237649,-80.45673106
North Carolina,35.50617259,-78.32165195
North Carolina,35.9661297,-78.5439532
North Carolina,34.21366403,-77.90190872
North Carolina,34.2426083,-77.8283732
North Carolina,36.0692941,-80.29812767
North Carolina,35.5514663,-77.4051276
Ohio,41.02790582,-81.46213527
Ohio,41.07289346,-81.51347542
Ohio,41.13539324,-81.63776706
Ohio,40.9827893,-81.4938994
Ohio,41.09709298,-81.54395431
Ohio,40.90139783,-81.12899064
Ohio,39.04726795,-84.24681553
Ohio,41.416947,-82.208402
Ohio,39.073006,-84.3462917
Ohio,40.86026612,-82.271149
Ohio,41.8774014,-80.7580821
Ohio,39.32796146,-82.10158465
Ohio,41.0985901,-80.7660809
Ohio,41.45873858,-82.01835092
Ohio,41.009865,-81.58945783
Ohio,39.77617086,-84.07530175
Ohio,39.77095706,-84.052992
Ohio,39.69480046,-84.10336223
Ohio,40.33749,-83.7614974
Ohio,39.95735182,-82.93242613
Ohio,39.27180495,-84.3762919
Ohio,41.02380728,-80.64350707
Ohio,41.373947,-83.624638
Ohio,41.3140926,-81.654662
Ohio,41.42312137,-81.75936569
Ohio,41.23781288,-81.80684978
Ohio,39.99711963,-81.57533674
Ohio,39.85484288,-82.82508836
Ohio,41.025349,-80.735828
Ohio,40.795721,-81.42474845
Ohio,40.85522099,-81.43291883
Ohio,39.36161933,-82.97699048
Ohio,39.10217898,-84.51263522
Ohio,39.1282987,-84.5205554
Ohio,39.25324036,-84.42625921
Ohio,39.13505782,-84.50274094
Ohio,39.30306422,-84.52276246
Ohio,39.14531818,-84.43186708
Ohio,39.09286441,-84.2637821
Ohio,39.07219118,-84.31225538
Ohio,39.09393008,-84.61612293
Ohio,39.13108,-84.610319
Ohio,39.143068,-84.387327
Ohio,39.19105663,-84.65646681
Ohio,39.15151258,-84.62830399
Ohio,39.2019676,-84.3772245
Ohio,39.2040821,-84.3681622
Ohio,39.21947,-84.5186505
Ohio,39.24308989,-84.59408282
Ohio,39.581747,-82.952307
Ohio,41.5097942,-81.6039616
Ohio,41.48785,-81.76846
Ohio,41.45024886,-81.8140882
Ohio,41.49939939,-81.69167679
Ohio,41.46009421,-81.69037102
Ohio,39.98275727,-83.00445861
Ohio,40.1439203,-82.9893933
Ohio,39.91983489,-83.12635584
Ohio,39.99753489,-83.00736574
Ohio,40.0597481,-82.96899877
Ohio,40.11773619,-83.01012958
Ohio,40.087333,-82.965504
Ohio,40.005813,-83.00895359
Ohio,40.02045311,-83.06043569
Ohio,39.969775,-83.004346
Ohio,40.0491485,-82.91385938
Ohio,40.05396247,-83.02027016
Ohio,40.05590342,-82.86621387
Ohio,39.9525891,-83.1287653
Ohio,39.95205681,-82.9984294
Ohio,40.0769191,-83.1313756
Ohio,40.10210356,-83.09053581
Ohio,39.98065446,-82.82173003
Ohio,40.0625861,-83.0412086
Ohio,41.277554,-80.774132
Ohio,41.1481511,-81.5076104
Ohio,41.11957552,-81.47943899
Ohio,39.74160516,-84.18259526
Ohio,39.65225675,-84.10939257
Ohio,39.8455692,-84.19280281
Ohio,40.26813078,-83.07123748
Ohio,40.104,-83.157366
Ohio,41.3970033,-82.10653417
Ohio,39.85832562,-84.27767377
Ohio,41.609881,-81.525957
Ohio,39.3358675,-84.5268158
Ohio,39.3899584,-84.5043224
Ohio,41.46136194,-81.85297185
Ohio,41.05554497,-83.59105625
Ohio,40.01964915,-82.86678596
Ohio,41.40948796,-81.61633729
Ohio,39.9889199,-83.04120537
Ohio,39.8782532,-83.04231546
Ohio,39.8405768,-83.0862174
Ohio,39.424324,-84.5954963
Ohio,39.26054519,-84.79318547
Ohio,40.03836012,-82.42993193
Ohio,41.53935496,-81.45353733
Ohio,39.98917762,-83.15218629
Ohio,40.02961381,-83.11614402
Ohio,41.61259708,-83.70146681
Ohio,39.8656141,-84.13858918
Ohio,41.24025406,-81.44536299
Ohio,41.39636508,-81.6421109
Ohio,39.61825954,-83.60394556
Ohio,41.099788,-81.38592
Ohio,41.15414338,-81.35177518
Ohio,39.68475611,-84.1682012
Ohio,41.48476914,-81.80115792
Ohio,39.7136112,-82.5774516
Ohio,39.73145841,-82.61392342
Ohio,39.37778987,-84.37763786
Ohio,40.77075865,-84.16445974
Ohio,39.25133187,-84.29726684
Ohio,41.50374759,-81.50227434
Ohio,40.69142042,-82.51252737
Ohio,40.58084383,-83.083078
Ohio,40.23671975,-83.35010154
Ohio,39.35649936,-84.25908591
Ohio,39.2995649,-84.3143522
Ohio,40.79579139,-81.52733153
Ohio,41.57881479,-83.66411326
Ohio,41.5251389,-81.43710508
Ohio,41.13556245,-81.79870278
Ohio,41.15054366,-81.86383436
Ohio,41.65780096,-81.37706733
Ohio,41.67660686,-81.31000446
Ohio,39.5970121,-84.2314135
Ohio,41.37149836,-81.8264571
Ohio,39.18739628,-84.26005058
Ohio,39.440073,-84.330662
Ohio,40.39967717,-82.45933414
Ohio,40.09356367,-82.82354619
Ohio,40.4922791,-81.4720985
Ohio,40.08348415,-82.42720696
Ohio,40.89243975,-81.40486747
Ohio,41.41819244,-81.91635322
Ohio,41.386266,-81.974659
Ohio,41.31252397,-81.52305134
Ohio,39.1571681,-84.4576647
Ohio,39.86805094,-82.93656332
Ohio,40.77318864,-82.58981117
Ohio,41.63640278,-83.47841837
Ohio,39.51031133,-84.74267472
Ohio,41.72503302,-81.24837338
Ohio,41.66226127,-81.24063036
Ohio,41.36190553,-81.68551993
Ohio,41.38412076,-81.73831607
Ohio,41.54849501,-83.6006801
Ohio,39.91560892,-82.78091607
Ohio,40.16499833,-83.02077878
Ohio,40.15654754,-83.09048033
Ohio,41.1575806,-81.2282715
Ohio,39.92796516,-82.82984416
Ohio,39.94069081,-82.79105578
Ohio,40.07177963,-80.8666997
Ohio,41.4163382,-82.6715406
Ohio,39.29261885,-84.39264368
Ohio,41.42450542,-82.07805649
Ohio,40.2871388,-84.184474
Ohio,41.38534241,-81.44051028
Ohio,41.50172436,-81.53837532
Ohio,39.56325984,-84.26526799
Ohio,39.28974432,-84.46611473
Ohio,39.95118459,-83.82995525
Ohio,41.15609447,-81.40582006
Ohio,41.25095568,-81.36343595
Ohio,41.30622621,-81.83451669
Ohio,41.30964764,-81.81971997
Ohio,41.11258696,-83.20168679
Ohio,41.67673252,-83.62325037
Ohio,41.69330878,-83.64563705
Ohio,41.67301153,-83.71637902
Ohio,40.0564519,-84.24326294
Ohio,41.3080561,-81.43899367
Ohio,40.9588459,-81.4639707
Ohio,41.04965444,-81.72966887
Ohio,41.2175495,-80.7411911
Ohio,41.44818154,-81.49584952
Ohio,39.62883863,-84.18922023
Ohio,39.35314694,-84.36174618
Ohio,39.36013158,-84.46023277
Ohio,39.32505995,-84.43025942
Ohio,40.1462606,-82.92275457
Ohio,40.10891797,-82.92577602
Ohio,41.4645691,-81.9518695
Ohio,39.97438804,-82.89877784
Ohio,41.62678819,-81.42961772
Ohio,41.46274633,-81.4806345
Ohio,40.84964834,-81.94712358
Ohio,39.68966548,-83.96204043
Ohio,41.10531319,-80.64532405
Ohio,39.98919009,-82.02362955
Oklahoma,35.63763055,-97.48439377
Oklahoma,35.3201917,-97.499842
Oklahoma,35.23879744,-97.48144949
Oklahoma,35.21175695,-97.44350277
Oklahoma,35.61487005,-97.55006708
Oklahoma,35.5312823,-97.5757905
Oklahoma,36.126493,-97.053372
Oklahoma,36.013375,-95.887164
Oklahoma,36.06034335,-95.85471191
Oklahoma,36.14080456,-95.96865687
Oklahoma,36.10391969,-95.91141256
Oklahoma,36.07573564,-95.92272491
Oregon,45.438102,-122.8288434
Oregon,45.49527869,-122.8089985
Oregon,44.1026621,-121.297702
Oregon,44.05519488,-121.3028888
Oregon,44.56903823,-123.279124
Oregon,44.044661,-123.073979
Oregon,44.0678374,-123.0723681
Oregon,45.4997749,-122.4110701
Oregon,45.43413,-122.5724215
Oregon,45.42707306,-122.4889185
Oregon,45.53483161,-122.8773376
Oregon,45.53295689,-122.9351063
Oregon,45.00989555,-122.9964373
Oregon,45.42044618,-122.7392027
Oregon,42.3083033,-122.8513292
Oregon,42.34457586,-122.881448
Oregon,45.53020415,-122.6835977
Oregon,45.5275094,-122.8155569
Oregon,45.52326586,-122.6911221
Oregon,45.50979772,-122.6845836
Oregon,45.51739369,-122.6757691
Oregon,45.534122,-122.6583732
Oregon,45.51626345,-122.6554763
Oregon,45.45472606,-122.7769521
Oregon,45.57538752,-122.5640838
Oregon,44.89992656,-123.0393272
Oregon,44.94190468,-122.982637
Oregon,45.36625591,-122.8359039
Oregon,44.07341038,-123.0431594
Oregon,45.38301189,-122.7482003
Oregon,45.30318868,-122.7662286
Oregon,45.15152601,-122.8845456
Pennsylvania,40.12332625,-75.11571012
Pennsylvania,40.63961634,-75.43483525
Pennsylvania,40.59710833,-75.52697264
Pennsylvania,40.56458716,-75.56461325
Pennsylvania,40.602172,-79.945614
Pennsylvania,40.48861929,-78.38671497
Pennsylvania,40.0096131,-75.2936297
Pennsylvania,40.103096,-74.949341
Pennsylvania,40.1658764,-75.290719
Pennsylvania,40.3540936,-80.1143347
Pennsylvania,40.238452,-76.9353698
Pennsylvania,40.27406324,-80.12723759
Pennsylvania,40.18990134,-77.19253955
Pennsylvania,39.94075531,-77.62861013
Pennsylvania,40.67577424,-80.09829803
Pennsylvania,40.6861893,-80.0913449
Pennsylvania,41.46540785,-75.63746558
Pennsylvania,40.32344839,-75.13016016
Pennsylvania,40.14357894,-75.1687845
Pennsylvania,40.4592014,-79.9252465
Pennsylvania,40.65051715,-75.29493269
Pennsylvania,42.1053991,-80.1316709
Pennsylvania,42.0580096,-80.0901447
Pennsylvania,40.03266905,-75.63036174
Pennsylvania,39.87528824,-75.54410742
Pennsylvania,40.30442781,-79.5796263
Pennsylvania,39.82923652,-76.99810837
Pennsylvania,40.27697,-76.825129
Pennsylvania,40.31247735,-76.80199209
Pennsylvania,39.966856,-75.3012985
Pennsylvania,41.2347635,-80.4501641
Pennsylvania,40.28370488,-76.65460505
Pennsylvania,40.61310833,-79.17449146
Pennsylvania,40.088032,-75.391402
Pennsylvania,40.0884324,-75.3826733
Pennsylvania,40.04402436,-76.36406292
Pennsylvania,40.07707337,-76.32557851
Pennsylvania,40.180207,-74.8754518
Pennsylvania,40.31789827,-76.42434047
Pennsylvania,40.98143861,-76.88439793
Pennsylvania,40.0493493,-75.518035
Pennsylvania,40.24601823,-77.01442407
Pennsylvania,39.91446338,-75.4328765
Pennsylvania,40.43916823,-79.7669308
Pennsylvania,40.421806,-79.661538
Pennsylvania,40.2356278,-74.9418481
Pennsylvania,39.98705959,-75.40546109
Pennsylvania,40.24067087,-75.24190635
Pennsylvania,39.9385938,-75.1668572
Pennsylvania,39.979333,-75.1530332
Pennsylvania,39.9487103,-75.1606938
Pennsylvania,39.94947955,-75.16667875
Pennsylvania,39.951829,-75.168143
Pennsylvania,39.923491,-75.1405828
Pennsylvania,40.04787554,-75.05825054
Pennsylvania,39.9572771,-75.1914083
Pennsylvania,39.954101,-75.200795
Pennsylvania,40.00750555,-75.21224898
Pennsylvania,40.06433388,-75.23682439
Pennsylvania,39.876066,-75.242969
Pennsylvania,40.0742819,-75.0331506
Pennsylvania,40.48808856,-79.88548909
Pennsylvania,40.39169093,-80.05985291
Pennsylvania,40.348342,-80.054179
Pennsylvania,40.4406418,-80.001999
Pennsylvania,40.44879827,-80.17445293
Pennsylvania,40.44114191,-79.95804005
Pennsylvania,40.44464413,-79.94811053
Pennsylvania,40.4542364,-79.94743395
Pennsylvania,40.52907474,-80.00872537
Pennsylvania,40.33336885,-79.94590625
Pennsylvania,40.56887401,-80.02325862
Pennsylvania,40.11612887,-75.28214352
Pennsylvania,40.35730324,-75.98349079
Pennsylvania,40.83737144,-76.83216302
Pennsylvania,39.76977917,-76.67238315
Pennsylvania,39.93833061,-75.35359031
Pennsylvania,39.91641365,-75.33377061
Pennsylvania,40.79681575,-77.857086
Pennsylvania,40.80866833,-77.90373667
Pennsylvania,40.39719,-75.92896
Pennsylvania,40.1373631,-74.96464818
Pennsylvania,40.19729,-75.082474
Pennsylvania,40.2309462,-75.1361968
Pennsylvania,40.1896141,-80.218805
Pennsylvania,40.07396184,-75.43201481
Pennsylvania,40.0442449,-75.3792673
Pennsylvania,39.96929534,-75.58764103
Pennsylvania,40.62299889,-80.05430906
Pennsylvania,40.63015037,-75.4802533
Pennsylvania,41.2435024,-75.8428947
Pennsylvania,40.14358602,-75.12174902
Pennsylvania,40.07355,-75.154918
Pennsylvania,39.93964618,-76.69322444
Pennsylvania,39.983066,-76.668861
Pennsylvania,39.9798254,-76.7519549
Rhode Island,41.7617853,-71.4588352
Rhode Island,41.6633042,-71.4944774
Rhode Island,41.81454905,-71.4964359
Rhode Island,41.93836596,-71.4773661
Rhode Island,41.51654425,-71.29926722
Rhode Island,41.8282018,-71.40055387
Rhode Island,41.870703,-71.5214
Rhode Island,41.73135,-71.435694
Rhode Island,41.71229447,-71.48965054
South Carolina,34.55238545,-82.67812235
South Carolina,32.24714816,-80.83250364
South Carolina,32.78561416,-79.93600473
South Carolina,34.68456675,-82.83736705
South Carolina,34.1162732,-80.8811665
South Carolina,34.0725388,-81.1578468
South Carolina,34.01832628,-80.96561692
South Carolina,33.98314716,-80.96767499
South Carolina,33.99895231,-81.04286773
South Carolina,34.1918158,-79.8331336
South Carolina,34.82591812,-82.2996929
South Carolina,34.84859099,-82.33826921
South Carolina,32.817089,-79.845077
South Carolina,33.64426053,-78.98684448
South Carolina,33.7049792,-78.9207932
South Carolina,33.49743746,-81.9608495
South Carolina,32.87309349,-80.02037084
South Carolina,32.93688509,-80.03890802
South Carolina,33.8420169,-78.6609744
South Carolina,34.93774335,-81.98452934
South Carolina,33.03471228,-80.15839721
Tennessee,36.02975269,-86.7914769
Tennessee,35.034478,-85.152574
Tennessee,36.59816675,-87.28607598
Tennessee,36.1387361,-85.50743964
Tennessee,35.144431,-89.796033
Tennessee,35.9451965,-86.8252433
Tennessee,36.3209576,-86.5994131
Tennessee,35.8992999,-84.160719
Tennessee,35.95662007,-83.93276327
Tennessee,35.91579268,-84.08944465
Tennessee,36.02624297,-83.92783766
Tennessee,35.92430096,-84.03702542
Tennessee,35.1347845,-89.9935507
Tennessee,35.20110113,-89.78755905
Tennessee,35.1019464,-89.8656928
Tennessee,35.85565317,-86.43089654
Tennessee,35.85564006,-86.43091842
Tennessee,36.18896044,-86.79796411
Tennessee,36.1441424,-86.8132771
Tennessee,36.10539142,-86.81267103
Tennessee,36.14728081,-86.79887229
Tennessee,36.13281495,-86.8943487
Tennessee,36.11145284,-86.76667109
Tennessee,36.1294922,-86.85315587
Tennessee,35.83063092,-83.57297061
Tennessee,35.97942228,-86.56428607
Texas,32.40542941,-99.76535907
Texas,32.95366772,-96.85307686
Texas,33.10290637,-96.67913172
Texas,35.18870227,-101.8667945
Texas,32.72220802,-97.11525655
Texas,32.76898855,-97.09679096
Texas,32.66463556,-97.13348452
Texas,30.38987021,-97.73331839
Texas,30.2635574,-97.731575
Texas,30.47998,-97.80108
Texas,30.30561201,-97.70798119
Texas,30.413357,-97.6895913
Texas,30.24214109,-97.72727692
Texas,30.2856525,-97.7420388
Texas,30.24762583,-97.77547724
Texas,30.35862878,-97.73474162
Texas,30.31258234,-97.73861282
Texas,30.2005085,-97.8640217
Texas,30.201279,-97.768482
Texas,30.44567362,-97.74415774
Texas,30.4113419,-97.8509364
Texas,30.26993596,-97.74166665
Texas,30.1584013,-97.7910949
Texas,29.77971468,-94.97723264
Texas,30.1153763,-94.1692828
Texas,32.8361758,-97.132894
Texas,33.02037636,-96.91372275
Texas,32.59237574,-96.93786072
Texas,30.52490831,-97.81967994
Texas,30.639633,-96.316716
Texas,30.62235243,-96.34132144
Texas,32.8780886,-97.15828218
Texas,30.31525058,-95.47347413
Texas,30.20635915,-95.46358245
Texas,32.96902365,-96.99328057
Texas,31.12028373,-97.86153828
Texas,33.1305398,-97.0390026
Texas,27.709253,-97.36811
Texas,29.97279663,-95.69147356
Texas,29.9930646,-95.7513406
Texas,29.911806,-95.685436
Texas,32.90781142,-96.76975673
Texas,32.91141547,-96.80302352
Texas,32.92135201,-96.83873005
Texas,32.94971005,-96.76948706
Texas,32.99912051,-96.79672475
Texas,32.81639867,-96.75316057
Texas,32.78812,-96.81001
Texas,32.8273184,-96.8455045
Texas,32.79815888,-96.80163622
Texas,32.86112926,-96.85722228
Texas,32.65037453,-96.86557891
Texas,32.81777982,-96.81203523
Texas,32.82102996,-96.78812208
Texas,32.9536677,-96.8178835
Texas,32.85733248,-96.7495986
Texas,32.85747812,-96.76965457
Texas,32.8705513,-96.769036
Texas,32.86864548,-96.77362332
Texas,32.831647,-96.7056409
Texas,29.66432618,-95.11553125
Texas,33.21483476,-97.1462039
Texas,33.19178014,-97.10028991
Texas,33.22937521,-97.16863888
Texas,32.6047426,-96.8254568
Texas,31.9246792,-106.4390277
Texas,31.72861537,-106.3034295
Texas,31.7789014,-106.5040344
Texas,31.8870565,-106.5788756
Texas,31.83434048,-106.5460485
Texas,31.7707749,-106.3711151
Texas,32.88010335,-97.09811057
Texas,32.9235699,-96.8988184
Texas,33.010971,-97.0700988
Texas,33.06980834,-97.08208367
Texas,31.817055,-106.42756
Texas,31.1308526,-97.7981556
Texas,32.73279268,-97.34312149
Texas,32.91513637,-97.31380647
Texas,32.75136879,-97.36039
Texas,32.7064172,-97.3890324
Texas,32.8240426,-97.0602447
Texas,32.6847621,-97.41457915
Texas,32.72643078,-97.42218088
Texas,32.7551398,-97.4295312
Texas,32.8699575,-97.3420637
Texas,29.5080192,-95.1873161
Texas,33.1073885,-96.8061975
Texas,33.12776147,-96.73395279
Texas,33.1060821,-96.8254278
Texas,32.95552813,-96.61685491
Texas,30.64930007,-97.67747303
Texas,32.43363772,-97.78478846
Texas,32.706107,-97.023461
Texas,32.67379439,-97.00618716
Texas,32.961723,-97.041844
Texas,33.09599987,-96.11259469
Texas,31.072048,-97.665851
Texas,26.18654664,-97.72133968
Texas,29.91996472,-95.41358444
Texas,29.9963734,-95.57682463
Texas,29.818847,-95.466769
Texas,29.76837547,-95.6241177
Texas,29.7360251,-95.5860864
Texas,29.81201584,-95.42221543
Texas,29.78766489,-95.71834045
Texas,29.7796515,-95.5620913
Texas,29.9159156,-95.616457
Texas,29.76973209,-95.181891
Texas,29.8539038,-95.5128787
Texas,29.9285434,-95.2037536
Texas,29.9950199,-95.4239349
Texas,29.74707676,-95.41027795
Texas,29.77467297,-95.39791268
Texas,29.74631541,-95.37628624
Texas,29.78052003,-95.53988531
Texas,29.7322553,-95.43905702
Texas,29.739234,-95.4624001
Texas,29.73201093,-95.46632792
Texas,29.72189678,-95.41898282
Texas,29.7501433,-95.4774043
Texas,29.8100681,-95.1624728
Texas,29.70976298,-95.401123
Texas,29.8770303,-95.645839
Texas,29.698378,-95.51778033
Texas,29.9642351,-95.5435751
Texas,29.73650634,-95.51441474
Texas,29.6907027,-95.4165025
Texas,29.76023603,-95.3626155
Texas,29.90381793,-95.55149932
Texas,30.00585513,-95.26930924
Texas,29.99741278,-95.16401613
Texas,30.71083081,-95.56625451
Texas,32.8242077,-97.19987249
Texas,32.86575261,-96.94360213
Texas,32.84434954,-96.99201493
Texas,32.9123609,-96.9594392
Texas,32.92209956,-96.99437747
Texas,29.7614722,-95.75115943
Texas,29.78736833,-95.79278617
Texas,32.81027796,-97.43238791
Texas,27.57321199,-99.47384388
Texas,33.00050676,-96.96263327
Texas,33.06905994,-96.87929593
Texas,33.04606244,-97.01036565
Texas,32.54216713,-94.73354165
Texas,33.5880611,-101.8694548
Texas,33.5674793,-101.9449518
Texas,33.5178,-101.903485
Texas,32.59547969,-97.14808758
Texas,26.19605701,-98.26065481
Texas,26.26853659,-98.21822809
Texas,33.2180591,-96.6383274
Texas,33.172935,-96.641888
Texas,32.791546,-96.5970865
Texas,32.81120819,-96.62445162
Texas,32.03630303,-102.1233529
Texas,29.56457402,-95.56266588
Texas,33.01195958,-96.60931745
Texas,31.623117,-94.652685
Texas,29.70102997,-98.0956525
Texas,32.841077,-97.237807
Texas,32.85343525,-97.19022933
Texas,31.8894707,-102.3503322
Texas,29.66572517,-95.18777449
Texas,29.650488,-95.152645
Texas,29.55646863,-95.38645023
Texas,29.55816231,-95.26174592
Texas,30.46267628,-97.59858975
Texas,26.2023423,-98.2019228
Texas,33.01573904,-96.70927334
Texas,33.0020893,-96.7672064
Texas,33.02751863,-96.7924363
Texas,33.056641,-96.6934015
Texas,33.0784746,-96.8203482
Texas,33.0270416,-96.83295899
Texas,29.94445264,-93.99503633
Texas,32.532614,-96.820676
Texas,32.97504255,-96.72105989
Texas,29.6608081,-95.7193789
Texas,33.0179509,-97.2181475
Texas,32.9027785,-96.4546128
Texas,30.4832562,-97.6817999
Texas,30.556402,-97.688002
Texas,32.90814667,-96.57225974
Texas,29.5486406,-98.6648708
Texas,29.5493418,-98.5821205
Texas,29.6094849,-98.5093478
Texas,29.56623541,-98.48478935
Texas,29.64701494,-98.44999562
Texas,29.46238059,-98.46551453
Texas,29.428215,-98.712386
Texas,29.519529,-98.500848
Texas,29.51045188,-98.57840717
Texas,29.4935572,-98.70641738
Texas,29.49808468,-98.48000078
Texas,29.43634152,-98.64941489
Texas,29.42379824,-98.48435669
Texas,29.82699727,-97.98527861
Texas,29.88557073,-97.94103432
Texas,29.571981,-98.326297
Texas,33.68257325,-96.60897835
Texas,32.93759492,-97.18685335
Texas,32.93898401,-97.10398534
Texas,30.06624249,-95.43773217
Texas,30.1161035,-95.3822348
Texas,30.08862668,-95.52151292
Texas,30.0347257,-95.5534837
Texas,30.16431162,-95.46486309
Texas,29.6430097,-95.575749
Texas,29.5635908,-95.6842306
Texas,29.59405095,-95.62280881
Texas,30.230103,-97.822291
Texas,31.092525,-97.385601
Texas,32.71672432,-96.32569441
Texas,33.45790991,-94.08770049
Texas,30.0889676,-95.63465116
Texas,32.29718725,-95.30180172
Texas,31.53118218,-97.1878742
Texas,31.55189048,-97.12456137
Texas,32.88256925,-97.25998003
Texas,32.42422893,-96.83892636
Texas,32.72925,-97.78766132
Texas,29.5476802,-95.13136261
Texas,30.27467832,-97.79928546
Texas,33.87089248,-98.53422405
Utah,40.62565661,-111.8515152
Utah,41.0887238,-111.9847553
Utah,40.4320963,-111.888371
Utah,40.6597349,-111.8878451
Utah,40.27351682,-111.67868
Utah,41.1782739,-111.9994683
Utah,37.1118491,-113.5544053
Utah,40.7255254,-111.8620372
Utah,40.76048,-111.86985
Utah,40.5626127,-111.8904488
Utah,40.89083706,-111.8926286
Vermont,44.448782,-73.208072
Vermont,43.6108926,-72.9730456
Virginia,38.83577204,-77.05128233
Virginia,38.81305686,-77.11067564
Virginia,38.7698603,-77.1397448
Virginia,38.8050393,-77.0459992
